"pubmedID","num_inter","n_proteins"
"22433856","1","2"
"22370726","2","3"
"10196175","1","2"
"21996408","1","2"
"21430439","1","2"
"22629406","1","2"
"26280536","6","6"
"21855799","3","4"
"11146632","3","4"
"24726434","2","4"
"24260304","2","3"
"12716939","2","3"
"22027828","2","3"
"25342745","10","11"
"22052904","2","3"
"22535373","1","2"
"21268071","1","2"
"21209336","22","23"
"22162012","1","2"
"18948745","2","4"
"17535915","3","4"
"20937767","2","3"
"28951215","1","2"
"22373577","3","3"
"22509369","3","4"
"21771882","1","2"
"22064479","1","2"
"22179831","1","2"
"21205828","2","3"
"19560419","1","2"
"19268428","2","3"
"30257870","34","35"
"20855896","2","3"
"23344954","1","2"
"19221506","1","2"
"21948504","1","2"
"10197448","1","2"
"18436529","2","3"
"22416758","1","2"
"19366705","4","5"
"20588253","2","3"
"22792303","1","2"
"21176092","1","2"
"9782128","1","2"
"22479149","3","4"
"11916974","1","1"
"15452250","1","2"
"22547391","1","2"
"15923642","1","2"
"9334312","1","2"
"19381069","1","2"
"20655927","1","2"
"18479705","1","2"
"22153076","3","4"
"19805216","5","5"
"14716005","2","3"
"16951183","1","2"
"21081493","4","5"
"22426484","1","2"
"21245296","1","2"
"24217618","7","7"
"22690709","3","4"
"22315426","2","3"
"25436519","6","5"
"21471442","1","2"
"19818707","5","6"
"15963510","4","5"
"20129055","1","2"
"19393168","1","2"
"22028823","1","2"
"18089809","4","5"
"20164219","2","4"
"12034840","1","2"
"15749827","3","3"
"1970422","1","2"
"12510195","1","2"
"10567269","2","3"
"22238610","1","2"
"21256161","2","3"
"22669941","1","2"
"22169038","1","2"
"16762342","2","3"
"18823944","1","2"
"20042607","2","3"
"18684714","1","2"
"24739512","1","2"
"12154078","2","3"
"10984620","2","3"
"18469222","1","2"
"22672907","2","3"
"12855709","1","2"
"21725320","1","2"
"22055183","8","6"
"29149649","1","2"
"12665526","2","2"
"9580558","1","2"
"21536589","1","2"
"11549262","1","2"
"11149946","2","3"
"17517882","1","2"
"21186355","3","4"
"11860269","1","2"
"16815975","11","11"
"16139798","21","22"
"21127074","1","2"
"19617712","2","3"
"21530438","7","7"
"22157815","124","125"
"17124166","1","2"
"21516122","1","2"
"25882839","5","4"
"15344906","5","5"
"16507992","1","2"
"19036881","1","2"
"20593410","1","2"
"17142326","1","2"
"19229036","1","2"
"11278445","1","2"
"21967847","2","3"
"10966653","3","4"
"24121310","3","3"
"16998479","1","2"
"20483786","1","2"
"11162511","1","2"
"20947504","1","2"
"23729439","4","5"
"20639201","1","2"
"15620353","1","2"
"23531880","11","12"
"20729196","2","3"
"23109339","2","3"
"22547407","2","3"
"22833563","2","3"
"17428792","1","2"
"18710944","1","2"
"10869359","1","2"
"10196197","2","3"
"12612085","4","4"
"22461698","1","2"
"21212262","1","2"
"22065599","1","2"
"11909961","1","2"
"19560420","1","2"
"19661182","3","4"
"8051175","1","2"
"18787170","1","2"
"16038411","1","2"
"20349136","3","3"
"21493713","1","2"
"23518351","1","2"
"16501607","1","2"
"14609952","1","2"
"19307308","4","5"
"19689429","1","2"
"22514278","1","2"
"20466727","2","3"
"15447663","2","3"
"15911628","2","3"
"23973223","5","6"
"22350907","2","3"
"28431247","2","3"
"23211528","3","4"
"26719330","1","2"
"20943656","2","3"
"21625540","5","5"
"19153604","3","4"
"23696636","4","5"
"11564800","1","2"
"10921916","1","2"
"19491102","1","2"
"22513362","3","3"
"20452361","2","3"
"18004385","1","2"
"11112778","1","2"
"11743028","2","2"
"18485199","3","3"
"22842904","2","2"
"28852129","4","3"
"28496195","1","1"
"17272277","1","2"
"17851107","1","2"
"22110127","1","2"
"22492994","1","2"
"26675234","2","3"
"24500646","1","2"
"22578813","2","3"
"22081612","1","2"
"11325588","1","1"
"29661938","1","1"
"22596162","2","3"
"20427290","1","2"
"17069755","1","2"
"23431171","5","6"
"18765639","1","2"
"22508697","1","2"
"12757710","1","2"
"22093833","1","2"
"18832067","1","2"
"19538938","1","2"
"14990569","1","2"
"22607805","1","2"
"21277283","2","3"
"28394358","3","4"
"19737936","2","3"
"1400350","1","2"
"21771789","1","2"
"22152480","1","2"
"22292079","2","3"
"21078665","1","2"
"21750651","1","2"
"12169693","1","2"
"20027304","1","2"
"17682061","3","4"
"22006925","4","5"
"20603016","1","2"
"22223637","2","3"
"17317627","1","2"
"15716268","1","2"
"22807449","4","4"
"22167754","2","3"
"21911363","1","2"
"15095410","1","2"
"21050851","1","2"
"15642743","1","2"
"22021382","1","2"
"22658936","1","2"
"22613845","1","2"
"19823035","1","2"
"22430200","1","2"
"26525107","2","3"
"22791023","2","3"
"28978479","4","4"
"21455181","3","3"
"24141947","2","3"
"15731106","1","2"
"11329381","1","1"
"20980512","2","3"
"11774038","1","2"
"21890893","1","2"
"21987572","2","3"
"22135303","1","2"
"20439461","1","2"
"18305167","2","3"
"11641277","2","3"
"12361597","1","2"
"21102524","1","2"
"10369126","2","3"
"28400511","4","4"
"20600853","1","2"
"21746851","1","2"
"10724174","1","2"
"11230127","1","2"
"24169447","85","86"
"23892894","5","5"
"21245303","2","2"
"20972425","1","2"
"12205094","1","2"
"27558965","17","18"
"18056706","1","2"
"19478201","1","2"
"19318554","1","2"
"25905708","2","3"
"1834739","2","3"
"22641691","1","2"
"7526385","1","2"
"15790595","2","3"
"19483080","1","2"
"19584355","4","5"
"19406989","1","2"
"15507114","1","2"
"19046432","2","3"
"16287852","1","2"
"22002246","1","2"
"22197810","2","3"
"10751146","1","2"
"22705827","1","2"
"25327252","5","5"
"15735013","2","3"
"21988917","1","2"
"11297546","1","2"
"21986938","1","2"
"24866244","2","3"
"23096706","3","3"
"27775077","2","3"
"11979277","3","4"
"12624090","2","3"
"22474288","1","2"
"19440361","1","1"
"23229893","1","2"
"23569248","11","11"
"27026194","3","4"
"18199687","2","3"
"17804820","5","5"
"23143332","2","4"
"23612971","7","8"
"20305814","1","2"
"20400950","1","2"
"22247551","2","3"
"16390870","1","2"
"22254155","1","2"
"27775703","2","3"
"24578159","1","2"
"19801544","3","4"
"11731482","1","2"
"16223729","1","2"
"23115237","3","4"
"17392515","3","4"
"21228219","5","7"
"12501247","1","2"
"25633294","1","2"
"10748148","2","3"
"20668449","3","4"
"21936881","1","2"
"10799514","3","3"
"22575643","276","277"
"19648119","2","3"
"18042044","2","3"
"16809764","6","7"
"19913553","3","4"
"22551455","1","2"
"24043303","2","3"
"23625928","3","4"
"27390342","2","3"
"28059128","2","3"
"10473580","1","2"
"12689596","1","2"
"27412556","2","3"
"10906336","1","1"
"9798959","1","2"
"18541707","1","2"
"19864419","2","3"
"19372209","1","2"
"17131381","1","2"
"12629548","2","3"
"17822790","1","2"
"21974802","1","2"
"21378313","1","2"
"19064921","5","5"
"27716745","1","2"
"25637186","2","3"
"21447808","1","2"
"28004105","1","2"
"27626412","2","3"
"20631078","2","3"
"25480944","2","3"
"20423330","1","2"
"16895519","2","3"
"12620231","3","4"
"23201684","5","6"
"11466319","1","2"
"18784277","2","3"
"21775628","1","2"
"21325980","5","4"
"19892702","3","3"
"23410750","2","3"
"23412384","3","3"
"28754656","3","3"
"23618873","2","3"
"17925393","2","3"
"19895790","1","2"
"20308527","1","2"
"16527809","3","4"
"23188799","1","2"
"7507203","2","3"
"10930412","1","2"
"19196968","1","2"
"23897481","1","2"
"14580337","1","2"
"24365180","3","3"
"19103604","6","7"
"20935647","1","2"
"2570636","1","2"
"20367638","1","2"
"20956543","3","5"
"19162005","3","4"
"9560267","3","4"
"24508230","1","2"
"27030811","16","15"
"23799914","1","2"
"17283331","3","3"
"21498514","1","2"
"11875103","2","3"
"22130672","1","2"
"21516123","1","2"
"22154806","1","2"
"21471201","2","3"
"22020438","1","2"
"26926424","2","3"
"19730691","1","2"
"12517784","3","4"
"22309213","2","3"
"12724311","1","2"
"19617352","1","2"
"22085966","1","2"
"20595232","1","2"
"10446239","2","3"
"20023628","1","2"
"22049910","1","1"
"28625565","6","7"
"19917254","1","2"
"16998810","1","2"
"22064484","1","2"
"21685944","1","2"
"23256568","3","3"
"23904609","6","5"
"21876002","1","2"
"21900893","1","2"
"22242125","1","2"
"16464232","2","3"
"10747990","1","2"
"22203964","1","2"
"27146073","3","4"
"11493912","1","2"
"21454661","1","2"
"10207052","1","2"
"17159921","1","2"
"11196700","1","2"
"18809223","3","3"
"19906305","3","3"
"25574025","4","3"
"15024066","1","2"
"22902639","2","3"
"23606741","8","6"
"20359522","2","3"
"21460221","1","2"
"23182705","50","50"
"22328503","2","3"
"28073696","1","2"
"22045731","2","3"
"21577210","1","2"
"10089303","1","2"
"15796538","1","2"
"7822316","1","2"
"22664266","1","2"
"17991864","7","8"
"20185758","2","3"
"19109425","4","4"
"18840606","2","3"
"22989411","1","2"
"24680668","2","3"
"15630084","1","2"
"12788081","1","2"
"21920476","2","3"
"16858395","1","1"
"25437913","2","2"
"19727074","1","1"
"17887956","1","2"
"20065034","4","4"
"20133939","1","2"
"22677173","2","3"
"23918659","3","4"
"19741096","4","5"
"16288748","1","2"
"17516032","1","2"
"22022230","3","3"
"12821674","2","3"
"22158035","1","2"
"12925680","2","3"
"19739119","10","7"
"16674920","2","3"
"18328708","1","2"
"20169165","1","2"
"14769912","2","3"
"21145483","2","3"
"19521502","1","2"
"23723238","19","11"
"28199315","38","14"
"22227192","1","2"
"20032457","1","2"
"15469992","2","3"
"21084382","1","2"
"22036506","1","2"
"22614015","3","4"
"23864022","2","3"
"26343856","18","19"
"28317937","1","2"
"29362425","3","3"
"21482717","1","2"
"21840382","1","2"
"21986944","3","3"
"19782033","7","6"
"28499918","4","5"
"20460432","1","2"
"16091426","4","4"
"16858409","1","2"
"22901541","2","3"
"26519536","7","6"
"19473982","1","2"
"21060834","1","2"
"21793045","1","2"
"17601533","1","2"
"12584189","2","3"
"22270359","2","3"
"28546513","3","4"
"21925315","1","2"
"24981174","20","21"
"21737058","2","3"
"21554242","1","2"
"25070368","2","3"
"23775119","1","2"
"21698133","1","2"
"26324890","5","5"
"19651899","1","2"
"21070476","1","2"
"19236849","1","2"
"23112296","4","5"
"26626481","5","5"
"11313484","2","2"
"18676843","1","2"
"17334224","1","2"
"21554248","1","2"
"15723066","1","2"
"15531586","2","2"
"14594800","1","2"
"23275442","8","9"
"19122674","4","5"
"19815520","2","3"
"21079688","1","2"
"22222883","1","2"
"20392859","1","2"
"29062069","1","2"
"12270705","1","2"
"9611241","1","2"
"22896671","2","3"
"15175761","1","2"
"18829436","1","2"
"19555349","1","2"
"16314418","4","5"
"24722501","1","2"
"27475501","1","2"
"21700214","1","2"
"10931830","1","2"
"24581120","1","2"
"25713138","1","2"
"20214800","1","2"
"23840749","26","15"
"22056872","2","3"
"12082095","1","2"
"24681097","1","2"
"22231558","1","2"
"20549333","1","2"
"26349538","3","4"
"20856864","1","2"
"20537536","2","3"
"22300583","1","2"
"25203322","5","6"
"29601127","3","3"
"9620878","1","2"
"18356159","2","3"
"20975683","4","5"
"14976209","1","2"
"22693631","2","3"
"22036607","1","2"
"17303076","1","2"
"17348859","2","3"
"17947236","1","2"
"17965022","2","3"
"18215421","2","3"
"11102515","1","1"
"21742036","1","2"
"17189187","1","2"
"9988268","1","2"
"12372621","1","2"
"25218637","2","3"
"21849505","3","4"
"17304350","1","2"
"23554879","4","4"
"23237806","1","2"
"16919458","2","3"
"22285861","2","3"
"24036451","6","5"
"19114562","3","4"
"20978191","2","3"
"23263282","11","6"
"22307628","1","2"
"21725360","2","3"
"19047049","1","2"
"20660480","2","3"
"16847060","1","2"
"22356909","1","2"
"25332233","3","4"
"25007995","1","2"
"26522726","3","3"
"21614075","1","2"
"16269335","1","2"
"22510409","1","2"
"18581270","1","2"
"8576115","1","2"
"8473339","1","2"
"15085197","1","2"
"20379791","1","2"
"22046413","1","2"
"22120668","1","2"
"23652004","5","6"
"27082860","14","15"
"21985982","1","2"
"27510968","3","4"
"24417208","1","2"
"21317457","1","2"
"21212414","1","2"
"21383157","3","4"
"24107629","11","12"
"28416659","3","4"
"21070824","1","2"
"20008555","1","2"
"22516263","2","3"
"8700863","1","1"
"9446556","1","1"
"22471946","1","2"
"16079131","1","2"
"27787517","6","4"
"21953463","1","2"
"19383985","1","2"
"16322234","1","2"
"18689799","2","3"
"20949042","8","9"
"17400507","14","15"
"18367605","3","4"
"23075850","40","41"
"26355680","13","10"
"21998312","3","4"
"16061636","3","4"
"17606992","3","3"
"15152190","2","3"
"21527745","2","3"
"20167603","2","3"
"21555462","3","4"
"27847303","3","4"
"1628647","1","2"
"19151708","1","2"
"22110129","1","2"
"20634424","2","3"
"24832601","2","3"
"19229320","2","3"
"11376336","1","2"
"17629515","2","3"
"17041012","1","2"
"21081649","3","4"
"25283999","3","3"
"16443932","1","2"
"23886938","3","4"
"29183995","13","14"
"26876213","2","3"
"12393701","1","1"
"12482972","1","1"
"12421363","1","2"
"22028617","1","2"
"16109739","1","2"
"25795303","2","3"
"9184228","5","6"
"20141835","1","2"
"11325826","1","2"
"23680146","1","2"
"26466569","1","2"
"21713995","1","2"
"12757932","1","2"
"21478148","1","2"
"15657046","1","2"
"19683680","1","2"
"23452853","7","6"
"21799930","2","3"
"26503038","10","12"
"19208635","1","2"
"21450944","1","2"
"23012367","2","3"
"17517895","1","2"
"26453307","2","3"
"17996481","1","2"
"22133677","1","2"
"23174221","1","2"
"21709223","2","3"
"21910972","1","2"
"19701800","1","2"
"19371126","1","2"
"21887822","4","5"
"21983831","3","3"
"21364888","34","15"
"17266347","16","16"
"21983832","10","7"
"22584573","1","2"
"21191175","2","3"
"17360433","3","4"
"20228809","2","3"
"20460530","1","2"
"21724847","1","2"
"22264791","1","2"
"22265415","2","3"
"21423205","3","4"
"21602887","1","2"
"21993848","1","2"
"21880142","3","4"
"20858893","3","4"
"22692215","2","3"
"17938203","1","2"
"19855011","1","2"
"25118846","8","9"
"22279592","1","2"
"19240112","1","2"
"17914104","1","2"
"20035625","2","3"
"24316671","2","2"
"18781224","1","2"
"16055714","4","5"
"22078885","2","3"
"22396657","1","2"
"27218139","9","9"
"21577206","1","2"
"15977068","1","2"
"26600301","4","5"
"26603838","19","20"
"21349850","1","2"
"19114553","1","2"
"20660729","1","2"
"21555521","1","2"
"14701739","1","2"
"22911572","2","3"
"19039329","3","4"
"21572392","18","19"
"22500989","5","6"
"22173032","3","3"
"22940738","1","2"
"22712502","11","12"
"21952048","3","3"
"18835089","2","3"
"22584050","2","3"
"22569250","5","6"
"21976705","6","5"
"22245152","1","2"
"21946561","9","8"
"22551069","3","4"
"22841715","1","2"
"22673507","1","2"
"16930557","1","2"
"22805611","1","2"
"25296192","1","2"
"26627737","7","10"
"26279033","1","2"
"23460923","7","8"
"22846708","4","5"
"23482664","2","3"
"29021621","195","195"
"22322943","1","2"
"22986341","2","3"
"26342861","2","3"
"19465477","1","1"
"26099433","1","1"
"29715546","38","38"
"26735904","1","1"
"19383787","2","2"
"21666678","1","1"
"19706394","2","3"
"17284590","6","7"
"17967866","3","3"
"18211905","1","2"
"22750143","1","2"
"25599396","11","10"
"14752106","2","2"
"22645275","43","44"
"22118625","66","67"
"22366891","7","9"
"22072986","4","4"
"20127681","3","4"
"21041411","4","4"
"18413746","2","3"
"18158288","1","2"
"20841485","5","5"
"22641346","10","11"
"27325643","2","3"
"22404429","3","4"
"18628306","1","2"
"15064722","4","5"
"19996089","2","3"
"19328794","5","5"
"21643011","1","2"
"22470507","3","4"
"21393242","4","4"
"22541429","3","4"
"19877579","1","2"
"25775162","6","6"
"22899650","2","3"
"18625701","2","3"
"22291595","1","2"
"21262972","9","10"
"22623184","2","3"
"22323517","7","7"
"19788913","1","2"
"2391361","1","1"
"18003639","4","5"
"22371500","4","5"
"23153538","4","5"
"22632968","7","5"
"8900153","3","4"
"14730312","1","2"
"22056876","5","5"
"26460568","180","181"
"19858291","1","2"
"25284789","4","5"
"16446366","1","2"
"25558878","3","3"
"22639965","2","3"
"22228096","1","2"
"23813973","1","2"
"24282027","4","5"
"22286270","9","8"
"27754753","4","5"
"16102918","1","2"
"28954236","3","4"
"22277751","1","2"
"19020088","1","2"
"19933576","3","4"
"22101367","1","2"
"26593157","1","2"
"18676636","1","2"
"22128329","2","3"
"19158676","2","2"
"21423214","1","2"
"22561606","2","3"
"22406378","1","2"
"22651821","1","2"
"17996313","1","2"
"23825951","40","40"
"15684392","2","3"
"26337389","9","7"
"23045395","1","2"
"21172304","1","2"
"22770216","1","2"
"21081644","7","7"
"16866877","2","3"
"21149568","2","3"
"21798244","1","2"
"27498865","3","3"
"21148482","1","2"
"22579285","1","2"
"16968744","1","2"
"26950368","19","20"
"21370995","5","5"
"24725412","167","168"
"22521401","1","2"
"22589551","1","2"
"17276987","1","2"
"21048939","2","3"
"22682250","1","2"
"22266867","2","3"
"19029303","27","28"
"21911501","1","2"
"22632972","1","2"
"21643014","1","2"
"24351927","4","5"
"12894224","2","3"
"21730191","1","2"
"24983867","1","1"
"20932480","6","7"
"16721827","1","2"
"9718316","1","1"
"24237704","2","3"
"17487982","5","6"
"21407215","1","2"
"15169891","1","2"
"22648170","1","2"
"21383007","1","2"
"20144646","1","2"
"22516612","1","1"
"24502590","1","1"
"24695735","1","2"
"25009464","1","2"
"23105117","1","2"
"23189990","1","2"
"20874775","3","3"
"18811591","2","3"
"19818731","1","2"
"19151749","1","2"
"19556897","2","3"
"18094050","4","5"
"21852239","4","5"
"19893574","4","5"
"16051151","1","2"
"19505873","71","71"
"17306895","3","4"
"20133715","3","3"
"19917667","1","2"
"22547057","3","4"
"21847364","2","3"
"22284051","6","5"
"27189942","4","4"
"16335786","7","8"
"19237537","2","3"
"21775519","3","4"
"28502111","1","2"
"22647378","4","5"
"16014379","5","5"
"19945174","6","7"
"25026213","8","8"
"24552816","1","2"
"16230345","1","2"
"12874135","2","3"
"2479028","2","3"
"20937808","3","4"
"23640883","2","3"
"17449468","6","7"
"21517092","1","2"
"15930293","1","2"
"18768472","1","2"
"12860972","2","3"
"18552833","2","3"
"21905118","5","6"
"22843682","1","2"
"22776201","1","2"
"22451720","7","8"
"15456791","4","5"
"20647544","5","6"
"19966776","1","2"
"30143009","3","3"
"22090097","1","2"
"17577209","25","26"
"14623885","2","2"
"20561531","6","5"
"17632516","4","4"
"21173272","1","2"
"22261722","34","27"
"18391021","5","6"
"19622774","10","7"
"17185339","3","4"
"17716627","1","2"
"17603015","1","2"
"21048991","9","10"
"17261810","4","5"
"18986984","1","2"
"22279058","2","3"
"18664458","3","4"
"19350571","3","4"
"19188445","7","8"
"11684016","2","3"
"19664597","9","10"
"22514303","1","2"
"19362550","1","2"
"21806967","1","2"
"24412544","7","8"
"25494638","6","5"
"17267499","28","29"
"11435475","5","6"
"18305112","1","2"
"17576816","2","3"
"19790232","1","2"
"21935435","2","3"
"17725712","24","25"
"21940674","5","6"
"12775586","2","3"
"23963841","2","3"
"17569659","7","8"
"14980219","3","4"
"17453418","2","2"
"22234371","1","2"
"22068108","5","6"
"17337451","7","8"
"20615388","1","2"
"22596188","1","2"
"17407782","1","2"
"15782160","17","18"
"19054391","3","4"
"15952105","3","4"
"19095616","7","5"
"16601202","2","3"
"21822051","3","4"
"20581239","4","6"
"22315970","11","12"
"19698991","1","2"
"15256223","1","2"
"22330138","3","4"
"9716497","1","2"
"22266900","6","6"
"22948661","19","20"
"20435896","7","8"
"17151287","1","2"
"16251197","3","4"
"12670303","2","3"
"21596315","8","8"
"18502210","6","7"
"18045877","2","3"
"18974118","1","2"
"20978819","1","2"
"21426932","1","2"
"19885556","1","2"
"18755741","2","3"
"24992930","3","4"
"22186894","2","3"
"22952966","1","2"
"17292860","1","2"
"22078707","6","7"
"18218624","6","4"
"12887923","1","2"
"8861955","1","2"
"22284679","3","4"
"17438371","6","7"
"22810651","3","4"
"22893788","1","2"
"20972445","2","3"
"19535905","8","9"
"22134138","4","5"
"22455954","2","3"
"21151955","13","14"
"16126728","7","5"
"16874460","1","2"
"21291504","3","4"
"19766626","3","3"
"26845565","1","1"
"16051887","2","3"
"22742833","2","3"
"15345724","3","4"
"21124883","2","3"
"22016339","3","4"
"22347420","1","2"
"22262849","2","3"
"27048651","2","3"
"18838541","7","7"
"21874050","1","2"
"15855159","1","2"
"18685789","10","11"
"21652633","2","3"
"19001729","5","6"
"16600665","5","6"
"23027739","2","2"
"14502241","3","4"
"17015431","1","2"
"8537403","4","4"
"16733250","2","3"
"10857748","1","2"
"21187718","1","2"
"25973309","1","2"
"20458142","1","2"
"25152374","1","2"
"21917589","2","3"
"16923123","19","20"
"20696907","2","3"
"18729826","2","3"
"20005840","3","4"
"20188637","9","6"
"17499743","2","3"
"22945642","1","2"
"11447109","2","3"
"10225950","4","5"
"25398907","4","5"
"21135093","2","3"
"21720545","4","5"
"12471123","1","2"
"22768111","5","6"
"8524278","2","3"
"16446357","3","4"
"21062743","5","6"
"22820163","1","2"
"17590381","2","3"
"10551828","1","2"
"15208321","5","6"
"17538020","3","4"
"21465471","1","2"
"21639834","1","2"
"23455153","5","5"
"11255262","1","2"
"22645302","1","2"
"28843785","1","2"
"20054003","2","3"
"18784254","2","3"
"20876399","39","40"
"22879586","3","3"
"24688054","1","2"
"22427669","3","5"
"22072629","1","1"
"19625296","3","4"
"17339334","3","4"
"15303969","1","2"
"23940030","70","71"
"12812987","1","2"
"19218564","6","7"
"20048162","3","3"
"18835386","8","5"
"22152474","2","3"
"22128162","3","4"
"19592273","1","2"
"11572863","2","3"
"28977907","3","3"
"19074549","1","2"
"14638859","6","3"
"27992601","2","3"
"21689689","1","2"
"26109405","2","3"
"22387026","2","3"
"22323446","3","5"
"17889823","1","2"
"22371483","3","3"
"16583711","7","8"
"17573772","30","31"
"18068114","1","2"
"18662994","2","3"
"21383079","3","4"
"21193393","2","3"
"16551632","1","2"
"17274598","3","4"
"16428300","4","5"
"10220577","2","3"
"16728642","3","3"
"19836239","13","13"
"18655774","1","2"
"18359116","3","4"
"28438176","3","4"
"20451671","1","2"
"20530491","2","3"
"19213956","2","3"
"22348143","2","3"
"22826439","4","5"
"26701932","3","4"
"20929775","4","5"
"22057399","1","2"
"16618814","1","2"
"22028615","3","4"
"19349280","3","3"
"21888622","2","3"
"18006276","1","2"
"16368546","1","2"
"17706965","1","2"
"17888034","1","2"
"16452482","4","5"
"22316138","1","2"
"21543492","3","4"
"10518015","4","5"
"23026050","2","3"
"22210895","1","2"
"29496391","4","4"
"21108931","2","3"
"22235335","2","3"
"20097236","1","2"
"18298799","1","2"
"22195963","4","5"
"17267689","1","2"
"19471103","1","2"
"16856496","4","5"
"21664574","2","3"
"21325048","1","2"
"19716809","1","2"
"16934469","3","4"
"20625400","2","4"
"18762249","4","4"
"20619655","2","3"
"28596240","3","4"
"22307082","1","2"
"9362508","1","1"
"19477270","4","5"
"10973495","1","2"
"16007220","3","4"
"21489993","1","2"
"23022729","1","2"
"22837395","1","2"
"21669397","1","2"
"15236971","2","2"
"23663701","2","3"
"19028681","1","2"
"17468107","2","3"
"25210797","2","3"
"22575644","4","5"
"16912160","3","4"
"22110128","4","5"
"28981589","3","4"
"17429078","1","2"
"23838290","11","8"
"20573067","1","2"
"19861416","5","4"
"19482358","1","2"
"15060166","1","2"
"24754922","1","2"
"22303461","2","3"
"24113872","1","2"
"17437719","2","3"
"22547065","1","2"
"18343407","1","2"
"19121354","6","7"
"18793612","1","2"
"12419264","2","3"
"17327361","1","2"
"22795130","5","5"
"22253476","1","2"
"18753381","2","3"
"17087659","2","3"
"22685297","2","3"
"15837734","2","3"
"22935713","3","4"
"22192413","6","6"
"19223394","1","2"
"7707528","2","3"
"18029400","1","2"
"22846800","1","2"
"19429025","2","3"
"18575781","3","4"
"20059963","1","2"
"18055217","1","2"
"22170762","2","3"
"22190037","2","4"
"23300442","3","4"
"21994947","3","3"
"18276832","1","2"
"28060381","2","3"
"22930759","6","6"
"20671708","3","4"
"18218622","1","2"
"18362890","3","3"
"17102134","4","4"
"25347529","1","2"
"15923616","2","3"
"22659877","6","5"
"15492257","1","2"
"22673115","1","2"
"21699783","6","7"
"25216527","1","2"
"22491012","2","3"
"26017671","2","3"
"16214886","1","2"
"27765816","3","3"
"20147518","2","3"
"22554508","1","2"
"22610405","3","5"
"25252977","2","3"
"15749021","1","2"
"19586903","5","4"
"17403670","3","4"
"22242185","2","3"
"16969126","9","10"
"22096579","4","4"
"18681895","5","6"
"21575637","2","3"
"20100872","4","4"
"18292944","1","2"
"26393420","3","4"
"19695223","3","4"
"18439900","3","4"
"22203040","5","6"
"21757738","1","1"
"21118956","3","4"
"15917220","3","4"
"17661348","1","2"
"24413081","1","2"
"15944415","1","2"
"17082479","1","2"
"18643869","1","2"
"22174835","1","2"
"24594942","2","3"
"11988743","1","2"
"15207266","3","4"
"15854772","1","2"
"21846774","5","5"
"16508011","1","2"
"21899704","3","4"
"22406640","1","2"
"21478859","4","5"
"19667122","2","3"
"23725357","2","3"
"10527805","3","4"
"18948756","2","3"
"23233665","2","3"
"16300736","9","10"
"15539951","2","3"
"15611636","1","2"
"19448668","1","2"
"21515679","2","3"
"22042974","1","2"
"17287399","3","4"
"26237449","3","3"
"22537242","1","2"
"19556710","1","2"
"9815893","1","2"
"20925653","1","2"
"16000324","6","7"
"21189284","1","2"
"11313261","1","2"
"22457708","1","2"
"23297223","3","4"
"22748923","2","3"
"22367689","2","3"
"21263070","1","2"
"22331133","1","2"
"19940115","3","4"
"17251190","4","5"
"12034848","2","3"
"11425514","2","3"
"20516151","1","2"
"25503564","9","9"
"22387313","2","2"
"22087322","1","2"
"20230530","1","2"
"28538147","2","3"
"19091741","1","1"
"15784617","3","3"
"15118098","6","7"
"9553041","1","2"
"1756735","1","2"
"20385554","1","2"
"22081970","2","3"
"21903591","2","3"
"25500533","7","8"
"18363964","2","3"
"23048039","2","3"
"19759177","3","3"
"19744480","1","2"
"16945923","1","2"
"25704480","2","3"
"16257963","1","2"
"17512498","1","2"
"19786558","2","3"
"29234281","1","2"
"21282464","4","5"
"21859861","1","2"
"15371500","1","2"
"19232519","2","3"
"16775013","1","2"
"10753654","1","2"
"16882008","1","2"
"17213322","2","3"
"20884878","4","4"
"8934526","1","2"
"20544796","3","4"
"17786314","7","7"
"26055329","3","4"
"16497222","1","2"
"19282868","2","3"
"9480874","1","2"
"18281375","1","2"
"22053194","1","2"
"18239087","1","2"
"22565157","3","4"
"21795712","5","5"
"15882978","2","3"
"22035541","3","4"
"20876349","4","5"
"23695679","3","4"
"9103201","1","2"
"19066453","2","3"
"16792528","1","2"
"22674379","8","9"
"22139841","1","2"
"19535332","1","2"
"22393163","1","2"
"19966287","1","2"
"21748597","1","2"
"16079911","1","2"
"15317757","2","3"
"22308378","2","3"
"27568929","1","2"
"18762808","1","2"
"21234523","4","5"
"21129722","1","2"
"19156909","1","2"
"16472662","1","1"
"20979614","1","1"
"22731716","3","4"
"18472161","4","5"
"22410793","1","2"
"15777793","2","3"
"23851495","11","12"
"9733766","3","4"
"15824120","1","2"
"21308649","1","2"
"16223718","1","2"
"17994099","1","2"
"22484374","3","3"
"25691462","5","5"
"26578773","2","3"
"19546213","3","4"
"9736607","2","3"
"17437541","5","6"
"21355049","1","2"
"22238364","5","5"
"21087664","1","2"
"22016805","3","3"
"20357094","1","2"
"22496558","1","2"
"19690170","1","2"
"17938171","1","2"
"24311986","1","1"
"27220849","3","4"
"21078877","7","8"
"18215130","2","3"
"15736970","1","2"
"20064473","1","2"
"27932573","2","3"
"21386698","1","2"
"15914671","2","3"
"20719964","2","3"
"19815549","2","3"
"11788601","3","4"
"18250096","1","2"
"18414007","2","3"
"25766326","1","2"
"14662753","1","2"
"15878338","2","3"
"17118455","3","4"
"16393995","4","5"
"20141612","3","4"
"12482756","1","1"
"11032911","1","2"
"22558212","1","2"
"21725612","3","3"
"20719947","2","3"
